x y ref_solution classical_solution
0.025641025975346565 -1.0 -1.0000000000000002 -1.000386653055981
0.025641025975346565 -0.9591836929321289 -0.929905612240858 -0.9304909703565725
0.025641025975346565 -0.918367326259613 -0.8481473379575765 -0.8479239630840554
0.025641025975346565 -0.8775510191917419 -0.7567335352977411 -0.7575008598159874
0.025641025975346565 -0.8367347121238708 -0.6584500027039067 -0.659009301979025
0.025641025975346565 -0.795918345451355 -0.5566109139176862 -0.5559714032182459
0.025641025975346565 -0.7551020383834839 -0.45483926652670664 -0.4542459152817337
0.025641025975346565 -0.7142857313156128 -0.35673961982203584 -0.3568146134231856
0.025641025975346565 -0.6734694242477417 -0.26555082646911166 -0.26575012990377944
0.025641025975346565 -0.6326530575752258 -0.18386582299255255 -0.18399371484911986
0.025641025975346565 -0.5918367505073547 -0.11347637111169188 -0.11336967569061018
0.025641025975346565 -0.5510204434394836 -0.05534712271298421 -0.05465603329449087
0.025641025975346565 -0.5102040767669678 -0.009688688007842523 -0.008741766006299279
0.025641025975346565 -0.4693877696990967 0.023877185782752487 0.02424334554297397
0.025641025975346565 -0.4285714328289032 0.04630220445262509 0.04543344013086853
0.025641025975346565 -0.3877551257610321 0.058886324672781015 0.056633567468567125
0.025641025975346565 -0.3469387888908386 0.06317226904548484 0.05981904207889366
0.025641025975346565 -0.30612245202064514 0.06086662806837474 0.05702069300869467
0.025641025975346565 -0.26530614495277405 0.053755146300281845 0.050254681727930794
0.025641025975346565 -0.22448980808258057 0.04362203227173986 0.04135970288773261
0.025641025975346565 -0.18367348611354828 0.03217171126793928 0.031859151432318156
0.025641025975346565 -0.142857164144516 0.020954190226218795 0.02292950448463804
0.025641025975346565 -0.1020408347249031 0.011297341713027653 0.015464122693635562
0.025641025975346565 -0.06122450903058052 0.004249571398033844 0.010151218687618202
0.025641025975346565 -0.020408183336257935 0.0005355435998573262 0.007482185803801111
0.025641025975346565 0.020408183336257935 0.0005355435998573238 0.007675780909148888
0.025641025975346565 0.06122450903058052 0.004249571398033853 0.01061517441616544
0.025641025975346565 0.1020408347249031 0.011297341713027651 0.015969654208228268
0.025641025975346565 0.142857164144516 0.020954190226218798 0.02342530818154903
0.025641025975346565 0.18367348611354828 0.032171711267939225 0.03262223961632549
0.025641025975346565 0.22448980808258057 0.043622032271739844 0.042598025891877
0.025641025975346565 0.26530614495277405 0.05375514630028181 0.05139816803715347
0.025641025975346565 0.30612245202064514 0.06086662806837468 0.05709501509282017
0.025641025975346565 0.3469387888908386 0.06317226904548486 0.058958372838924744
0.025641025975346565 0.3877551257610321 0.05888632467278098 0.05484503006808711
0.025641025975346565 0.4285714328289032 0.04630220445262513 0.04266361572005567
0.025641025975346565 0.4693877696990967 0.023877185782752306 0.022424796964414795
0.025641025975346565 0.5102040767669678 -0.009688688007842488 -0.009617772152561266
0.025641025975346565 0.5510204434394836 -0.055347122712984434 -0.05407142037566692
0.025641025975346565 0.5918367505073547 -0.11347637111169182 -0.11233226309459282
0.025641025975346565 0.6326530575752258 -0.18386582299255289 -0.18396974157806179
0.025641025975346565 0.6734694242477417 -0.26555082646911177 -0.26480896215341415
0.025641025975346565 0.7142857313156128 -0.3567396198220369 -0.35555643850455804
0.025641025975346565 0.7551020383834839 -0.4548392665267076 -0.45368513402461785
0.025641025975346565 0.795918345451355 -0.5566109139176864 -0.5562955091023163
0.025641025975346565 0.8367347121238708 -0.6584500027036979 -0.6589570782812981
0.025641025975346565 0.8775510191917419 -0.7567335360752441 -0.7568305131883942
0.025641025975346565 0.918367326259613 -0.848147320597892 -0.8477545992589417
0.025641025975346565 0.9591836929321289 -0.9299055607902229 -0.9304425342156729
0.025641025975346565 1.0 -1.0 -1.0015077041851757
0.05128205195069313 -1.0 -1.0 -1.0008814187514155
0.05128205195069313 -0.9591836929321289 -0.9443149331312073 -0.9451493141196017
0.05128205195069313 -0.918367326259613 -0.8762656981219883 -0.8762294715175051
0.05128205195069313 -0.8775510191917419 -0.7960283679428648 -0.7969734992266992
0.05128205195069313 -0.8367347121238708 -0.7050171921313876 -0.7058161797802405
0.05128205195069313 -0.795918345451355 -0.605796800532717 -0.6048802560484956
0.05128205195069313 -0.7551020383834839 -0.50205394035039 -0.5010249548369217
0.05128205195069313 -0.7142857313156128 -0.3982344884932515 -0.3982268114716506
0.05128205195069313 -0.6734694242477417 -0.2989206108514179 -0.29927328798365194
0.05128205195069313 -0.6326530575752258 -0.20815654647122514 -0.20842694410812213
0.05128205195069313 -0.5918367505073547 -0.12895543075916394 -0.12875776374035713
0.05128205195069313 -0.5510204434394836 -0.06310233587727875 -0.06188335067751105
0.05128205195069313 -0.5102040767669678 -0.01122428036659432 -0.00957448638602365
0.05128205195069313 -0.4693877696990967 0.026943826722585714 0.027499589346866693
0.05128205195069313 -0.4285714328289032 0.052443003170759596 0.05063577290755861
0.05128205195069313 -0.3877551257610321 0.06675728961461681 0.06226072632792656
0.05128205195069313 -0.3469387888908386 0.0716511944949178 0.06506582873400568
0.05128205195069313 -0.30612245202064514 0.06906605229028379 0.061674744386278846
0.05128205195069313 -0.26530614495277405 0.06102526788625088 0.05448773264801299
0.05128205195069313 -0.22448980808258057 0.049548781364583516 0.045519737993901244
0.05128205195069313 -0.18367348611354828 0.03656860349049928 0.036301593716911995
0.05128205195069313 -0.142857164144516 0.02384491601572791 0.02791720912751494
0.05128205195069313 -0.1020408347249031 0.012887621589143805 0.02112190565995886
0.05128205195069313 -0.06122450903058052 0.004889314986403681 0.016445931035943162
0.05128205195069313 -0.020408183336257935 0.0006740593397100722 0.014212149022431286
0.05128205195069313 0.020408183336257935 0.0006740593397100674 0.014488005541185844
0.05128205195069313 0.06122450903058052 0.004889314986403687 0.017112051380632598
0.05128205195069313 0.1020408347249031 0.012887621589143798 0.02189080836149626
0.05128205195069313 0.142857164144516 0.023844916015727927 0.02876871293932265
0.05128205195069313 0.18367348611354828 0.036568603490499174 0.03756856638562739
0.05128205195069313 0.22448980808258057 0.04954878136458349 0.04731507841053556
0.05128205195069313 0.26530614495277405 0.061025267886250796 0.055945847332766474
0.05128205195069313 0.30612245202064514 0.06906605229028365 0.061489251432550684
0.05128205195069313 0.3469387888908386 0.07165119449491783 0.06303542386273175
0.05128205195069313 0.3877551257610321 0.06675728961461676 0.05837170889806237
0.05128205195069313 0.4285714328289032 0.052443003170759624 0.04570862148618998
0.05128205195069313 0.4693877696990967 0.0269438267225855 0.02399975311045799
0.05128205195069313 0.5102040767669678 -0.01122428036659426 -0.011245450828514747
0.05128205195069313 0.5510204434394836 -0.06310233587727905 -0.060819486324715955
0.05128205195069313 0.5918367505073547 -0.1289554307591639 -0.1273032722777543
0.05128205195069313 0.6326530575752258 -0.20815654647122572 -0.20825964090605636
0.05128205195069313 0.6734694242477417 -0.298920610851418 -0.2978064828403817
0.05128205195069313 0.7142857313156128 -0.3982344884932527 -0.3965174232156954
0.05128205195069313 0.7551020383834839 -0.5020539403503912 -0.5008901915115445
0.05128205195069313 0.795918345451355 -0.6057968005327169 -0.6059820168665315
0.05128205195069313 0.8367347121238708 -0.7050171921295203 -0.705851825940375
0.05128205195069313 0.8775510191917419 -0.7960283688875536 -0.796040820010874
0.05128205195069313 0.918367326259613 -0.8762656794228798 -0.875564455002749
0.05128205195069313 0.9591836929321289 -0.9443148875203072 -0.9447324075286988
0.05128205195069313 1.0 -1.0 -1.0022366174427229
0.07692307978868484 -1.0 -1.0 -1.0011980995006289
0.07692307978868484 -0.9591836929321289 -0.9559126705783297 -0.9569145368419267
0.07692307978868484 -0.918367326259613 -0.9000166576696969 -0.9004955145845465
0.07692307978868484 -0.8775510191917419 -0.8309886000078481 -0.8320419925409178
0.07692307978868484 -0.8367347121238708 -0.7486769286867203 -0.7497245040579528
0.07692307978868484 -0.795918345451355 -0.6542672258795014 -0.6532776204234277
0.07692307978868484 -0.7551020383834839 -0.5506894667118362 -0.5493126226458919
0.07692307978868484 -0.7142857313156128 -0.44256770808293233 -0.44239589079306435
0.07692307978868484 -0.6734694242477417 -0.3355700642956445 -0.33585455864755065
0.07692307978868484 -0.6326530575752258 -0.23534289467760028 -0.23549198938082128
0.07692307978868484 -0.5918367505073547 -0.14648251762522818 -0.1460706631005721
0.07692307978868484 -0.5510204434394836 -0.071945976976627 -0.07023973448813298
0.07692307978868484 -0.5102040767669678 -0.01300176300381622 -0.010765426542935719
0.07692307978868484 -0.4693877696990967 0.030407628746913353 0.03103466992052034
0.07692307978868484 -0.4285714328289032 0.05940425732851537 0.05658493421887156
0.07692307978868484 -0.3877551257610321 0.0756845887806641 0.06894701506229689
0.07692307978868484 -0.3469387888908386 0.08127118870240116 0.07154265649974201
0.07692307978868484 -0.30612245202064514 0.07837397432707083 0.06760029899844922
0.07692307978868484 -0.26530614495277405 0.06928456787794463 0.05992112403633931
0.07692307978868484 -0.22448980808258057 0.05628803293487702 0.050717591835273024
0.07692307978868484 -0.18367348611354828 0.04157340959950348 0.04156098139703496
0.07692307978868484 -0.142857164144516 0.02713974495189272 0.033478616764743896
0.07692307978868484 -0.1020408347249031 0.014704759608601292 0.02712069004378681
0.07692307978868484 -0.06122450903058052 0.005625903183450669 0.022887811911116995
0.07692307978868484 -0.020408183336257935 0.0008407737865516202 0.020952401515084984
0.07692307978868484 0.020408183336257935 0.0008407737865516135 0.021258036022462234
0.07692307978868484 0.06122450903058052 0.005625903183450677 0.023627848984053068
0.07692307978868484 0.1020408347249031 0.01470475960860128 0.028006025636546084
0.07692307978868484 0.142857164144516 0.027139744951892735 0.034530008966098924
0.07692307978868484 0.18367348611354828 0.04157340959950333 0.04311284018657585
0.07692307978868484 0.22448980808258057 0.056288032934877 0.05270771552360637
0.07692307978868484 0.26530614495277405 0.06928456787794444 0.06117148001362094
0.07692307978868484 0.30612245202064514 0.07837397432707063 0.06655144451556338
0.07692307978868484 0.3469387888908386 0.08127118870240121 0.06783985252756997
0.07692307978868484 0.3877551257610321 0.07568458878066402 0.06280487324427181
0.07692307978868484 0.4285714328289032 0.05940425732851537 0.04964050434215089
0.07692307978868484 0.4693877696990967 0.030407628746913093 0.02600926374390844
0.07692307978868484 0.5102040767669678 -0.013001763003816141 -0.013164540905971023
0.07692307978868484 0.5510204434394836 -0.07194597697662737 -0.06881540517502488
0.07692307978868484 0.5918367505073547 -0.14648251762522818 -0.14437282358872422
0.07692307978868484 0.6326530575752258 -0.23534289467760114 -0.2351991733110827
0.07692307978868484 0.6734694242477417 -0.3355700642956446 -0.33415857146820754
0.07692307978868484 0.7142857313156128 -0.44256770808293416 -0.4409095123192003
0.07692307978868484 0.7551020383834839 -0.5506894667118376 -0.5501035606354147
0.07692307978868484 0.795918345451355 -0.6542672258794975 -0.655130474008865
0.07692307978868484 0.8367347121238708 -0.7486769286795498 -0.7497964444161722
0.07692307978868484 0.8775510191917419 -0.8309886010953004 -0.830948605620583
0.07692307978868484 0.918367326259613 -0.9000166389770791 -0.8991447796881096
0.07692307978868484 0.9591836929321289 -0.9559126312201481 -0.9561475354785357
0.07692307978868484 1.0 -1.0 -1.0021178107755573
0.10256410390138626 -1.0 -1.0 -1.0013166934577735
0.10256410390138626 -0.9591836929321289 -0.9652119700915521 -0.9660883331750955
0.10256410390138626 -0.918367326259613 -0.9198274066524312 -0.9207920208668454
0.10256410390138626 -0.8775510191917419 -0.8615094010707492 -0.8625864586051233
0.10256410390138626 -0.8367347121238708 -0.7887086464497906 -0.7899385652352741
0.10256410390138626 -0.795918345451355 -0.7009702449242328 -0.7001579828487272
0.10256410390138626 -0.7551020383834839 -0.5997975024632486 -0.5983265756085479
0.10256410390138626 -0.7142857313156128 -0.4891915872526367 -0.48898001082134007
0.10256410390138626 -0.6734694242477417 -0.37537280284986685 -0.3755688167232808
0.10256410390138626 -0.6326530575752258 -0.26554726836975007 -0.26542274174991815
0.10256410390138626 -0.5918367505073547 -0.16623460877467838 -0.1654940343966575
0.10256410390138626 -0.5510204434394836 -0.0819964426877998 -0.07979371580780686
0.10256410390138626 -0.5102040767669678 -0.015052095303235005 -0.012262668887954353
0.10256410390138626 -0.4693877696990967 0.03430936552699153 0.03498006200037895
0.10256410390138626 -0.4285714328289032 0.06727225138327636 0.06344376129163604
0.10256410390138626 -0.3877551257610321 0.08577818635649256 0.07684743733109745
0.10256410390138626 -0.3469387888908386 0.09215065844994298 0.07937317014941442
0.10256410390138626 -0.30612245202064514 0.08890647641577001 0.07487731727187164
0.10256410390138626 -0.26530614495277405 0.07863851774493452 0.06659098069513703
0.10256410390138626 -0.22448980808258057 0.06392829281798412 0.056961717494188546
0.10256410390138626 -0.18367348611354828 0.04725374409315349 0.047640883502181375
0.10256410390138626 -0.142857164144516 0.030884542647120393 0.039636059432777315
0.10256410390138626 -0.1020408347249031 0.01677520235252318 0.033521735689624854
0.10256410390138626 -0.06122450903058052 0.006471359345667355 0.029581472126309072
0.10256410390138626 -0.020408183336257935 0.0010400627698903201 0.027851352846317845
0.10256410390138626 0.020408183336257935 0.0010400627698903112 0.028170089358972417
0.10256410390138626 0.06122450903058052 0.006471359345667363 0.030367316706819525
0.10256410390138626 0.1020408347249031 0.016775202352523166 0.03451013413718046
0.10256410390138626 0.142857164144516 0.030884542647120414 0.040869344177407674
0.10256410390138626 0.18367348611354828 0.047253744093153305 0.049371563223452375
0.10256410390138626 0.22448980808258057 0.06392829281798408 0.058870649767713834
0.10256410390138626 0.26530614495277405 0.0786385177449343 0.0671786803169096
0.10256410390138626 0.30612245202064514 0.0889064764157698 0.07242324423917124
0.10256410390138626 0.3469387888908386 0.09215065844994308 0.07355377682986253
0.10256410390138626 0.3877551257610321 0.08577818635649243 0.06831139961081845
0.10256410390138626 0.4285714328289032 0.06727225138327635 0.05455268443812461
0.10256410390138626 0.4693877696990967 0.0343093655269912 0.028501860261138656
0.10256410390138626 0.5102040767669678 -0.015052095303234921 -0.01535987944445577
0.10256410390138626 0.5510204434394836 -0.08199644268780033 -0.0780808962278644
0.10256410390138626 0.5918367505073547 -0.1662346087746785 -0.16361033297355693
0.10256410390138626 0.6326530575752258 -0.26554726836975134 -0.26501307149758113
0.10256410390138626 0.6734694242477417 -0.3753728028498669 -0.3739549253800903
0.10256410390138626 0.7142857313156128 -0.48919158725263884 -0.48813323464952457
0.10256410390138626 0.7551020383834839 -0.5997975024632503 -0.6000825002862318
0.10256410390138626 0.795918345451355 -0.7009702449242106 -0.7024324931558913
0.10256410390138626 0.8367347121238708 -0.7887086464327409 -0.7899513907817768
0.10256410390138626 0.8775510191917419 -0.8615094022717137 -0.8613731568271698
0.10256410390138626 0.918367326259613 -0.9198273889597189 -0.9188258435344199
0.10256410390138626 0.9591836929321289 -0.9652119358753952 -0.9651979540610416
0.10256410390138626 1.0 -1.0 -1.0015657678378846
0.12820513546466827 -1.0 -0.9999999999999999 -1.001269194821397
0.12820513546466827 -0.9591836929321289 -0.9726125930102287 -0.9731828080657109
0.12820513546466827 -0.918367326259613 -0.9360965743921161 -0.9372735284699704
0.12820513546466827 -0.8775510191917419 -0.8875944413143665 -0.8886836390985409
0.12820513546466827 -0.8367347121238708 -0.8245389699009469 -0.8258991790744217
0.12820513546466827 -0.795918345451355 -0.7449059708169246 -0.7445064076422145
0.12820513546466827 -0.7551020383834839 -0.6483556203076359 -0.6470700688880908
0.12820513546466827 -0.7142857313156128 -0.5374483904341523 -0.537358422158851
0.12820513546466827 -0.6734694242477417 -0.4181560956778012 -0.4183211324492473
0.12820513546466827 -0.6326530575752258 -0.29892495667880303 -0.29842141919241566
0.12820513546466827 -0.5918367505073547 -0.18845170975822506 -0.18724211307590644
0.12820513546466827 -0.5510204434394836 -0.09341787668809824 -0.09064773623879657
0.12820513546466827 -0.5102040767669678 -0.017418111352424062 -0.014039832951267095
0.12820513546466827 -0.4693877696990967 0.038706738249907474 0.03945169929381692
0.12820513546466827 -0.4285714328289032 0.07616812122208438 0.07136552945344232
0.12820513546466827 -0.3877551257610321 0.09719187871803997 0.08611205121545451
0.12820513546466827 -0.3469387888908386 0.10445491657191379 0.08867584536053663
0.12820513546466827 -0.30612245202064514 0.10082562064927023 0.08358025256912238
0.12820513546466827 -0.26530614495277405 0.08923452449117912 0.07453199029394092
0.12820513546466827 -0.22448980808258057 0.07259343293758819 0.06426538561719725
0.12820513546466827 -0.18367348611354828 0.053704342335952115 0.05455954002009655
0.12820513546466827 -0.142857164144516 0.035143583595719015 0.04643656913010891
0.12820513546466827 -0.1020408347249031 0.01913595577600042 0.04041106498728925
0.12820513546466827 -0.06122450903058052 0.007442411211748122 0.03665563658175258
0.12820513546466827 -0.020408183336257935 0.001277897778774689 0.035072742726120265
0.12820513546466827 0.020408183336257935 0.0012778977787746787 0.035413651125896006
0.12820513546466827 0.06122450903058052 0.007442411211748126 0.03752718860805421
0.12820513546466827 0.1020408347249031 0.019135955776000402 0.04158518192964028
0.12820513546466827 0.142857164144516 0.03514358359571904 0.04793476910811706
0.12820513546466827 0.18367348611354828 0.05370434233595191 0.05646266498223196
0.12820513546466827 0.22448980808258057 0.07259343293758809 0.06591457238379483
0.12820513546466827 0.26530614495277405 0.08923452449117883 0.07409936951919244
0.12820513546466827 0.30612245202064514 0.10082562064927003 0.07927127200801781
0.12820513546466827 0.3469387888908386 0.10445491657191396 0.08036894886889423
0.12820513546466827 0.3877551257610321 0.09719187871803983 0.0750484884389157
0.12820513546466827 0.4285714328289032 0.07616812122208437 0.060530629954969384
0.12820513546466827 0.4693877696990967 0.03870673824990709 0.0315302603319087
0.12820513546466827 0.5102040767669678 -0.01741811135242397 -0.017820734396077287
0.12820513546466827 0.5510204434394836 -0.09341787668809891 -0.08866625538680872
0.12820513546466827 0.5918367505073547 -0.18845170975822534 -0.18514880306781079
0.12820513546466827 0.6326530575752258 -0.2989249566788048 -0.29792419726298996
0.12820513546466827 0.6734694242477417 -0.41815609567780143 -0.4170634165994351
0.12820513546466827 0.7142857313156128 -0.5374483904341549 -0.5373139506286888
0.12820513546466827 0.7551020383834839 -0.6483556203076377 -0.6495177887886736
0.12820513546466827 0.795918345451355 -0.7449059708168423 -0.7467762357021783
0.12820513546466827 0.8367347121238708 -0.8245389698714254 -0.8257907451800197
0.12820513546466827 0.8775510191917419 -0.887594442603044 -0.8873847075873238
0.12820513546466827 0.918367326259613 -0.9360965584224356 -0.9350334245076867
0.12820513546466827 0.9591836929321289 -0.9726125634663538 -0.9723516990868157
0.12820513546466827 1.0 -1.0 -1.0008815882393405
0.1538461595773697 -1.0 -1.0 -1.00110482972639
0.1538461595773697 -0.9591836929321289 -0.9784719790361234 -0.9787432286835476
0.1538461595773697 -0.918367326259613 -0.9492870360255689 -0.9503036740951876
0.1538461595773697 -0.8775510191917419 -0.9094590741298766 -0.9105316624553454
0.1538461595773697 -0.8367347121238708 -0.8558480029477238 -0.8573299731386939
0.1538461595773697 -0.795918345451355 -0.7851935683988172 -0.7854223490879174
0.1538461595773697 -0.7551020383834839 -0.6952393456705309 -0.6944362401590037
0.1538461595773697 -0.7142857313156128 -0.5864492403220155 -0.5866498270012487
0.1538461595773697 -0.6734694242477417 -0.46355795073017836 -0.46379513303705905
0.1538461595773697 -0.6326530575752258 -0.3355646961928958 -0.33462438278160045
0.1538461595773697 -0.5918367505073547 -0.21338981759361214 -0.21155441769773353
0.1538461595773697 -0.5510204434394836 -0.1064038757157236 -0.10294536075058658
0.1538461595773697 -0.5102040767669678 -0.02015210389284367 -0.016098234341200002
0.1538461595773697 -0.4693877696990967 0.043668827310215985 0.04455236350107428
0.1538461595773697 -0.4285714328289032 0.08623612836016209 0.08049750054999039
0.1538461595773697 -0.3877551257610321 0.1101073409879241 0.09688756530609594
0.1538461595773697 -0.3469387888908386 0.11837857765093898 0.09956806477590774
0.1538461595773697 -0.30612245202064514 0.1143226365441556 0.09378453590921404
0.1538461595773697 -0.26530614495277405 0.10124760093723478 0.08378541477307921
0.1538461595773697 -0.22448980808258057 0.0824316150989371 0.07265759204753236
0.1538461595773697 -0.18367348611354828 0.06103927125782134 0.06235907597382517
0.1538461595773697 -0.142857164144516 0.03999465341358693 0.05395327006118755
0.1538461595773697 -0.1020408347249031 0.021831989492953285 0.04790016461922508
0.1538461595773697 -0.06122450903058052 0.008559507594862634 0.04425490828970752
0.1538461595773697 -0.020408183336257935 0.001561700352696786 0.04278783712237699
0.1538461595773697 0.020408183336257935 0.0015617003526967733 0.04317503019574365
0.1538461595773697 0.06122450903058052 0.008559507594862643 0.04529336091253444
0.1538461595773697 0.1020408347249031 0.021831989492953275 0.04939714555815711
0.1538461595773697 0.142857164144516 0.03999465341358696 0.05586526582414386
0.1538461595773697 0.18367348611354828 0.061039271257821076 0.06450867230193058
0.1538461595773697 0.22448980808258057 0.08243161509893697 0.0739688518540661
0.1538461595773697 0.26530614495277405 0.10124760093723438 0.08209184232008943
0.1538461595773697 0.30612245202064514 0.11432263654415528 0.08728181911649535
0.1538461595773697 0.3469387888908386 0.1183785776509392 0.0884809674598892
0.1538461595773697 0.3877551257610321 0.11010734098792388 0.08316457786750975
0.1538461595773697 0.4285714328289032 0.08623612836016203 0.06765996727776757
0.1538461595773697 0.4693877696990967 0.04366882731021551 0.03514981349270413
0.1538461595773697 0.5102040767669678 -0.02015210389284359 -0.02054114065470497
0.1538461595773697 0.5510204434394836 -0.1064038757157245 -0.10065325691754384
0.1538461595773697 0.5918367505073547 -0.2133898175936127 -0.20916592382549004
0.1538461595773697 0.6326530575752258 -0.33556469619289786 -0.3341011977643813
0.1538461595773697 0.6734694242477417 -0.4635579507301787 -0.4630937577742987
0.1538461595773697 0.7142857313156128 -0.5864492403220184 -0.5873633319245624
0.1538461595773697 0.7551020383834839 -0.6952393456705327 -0.6971484742404084
0.1538461595773697 0.795918345451355 -0.7851935683985896 -0.7873201111253014
0.1538461595773697 0.8367347121238708 -0.8558480029073495 -0.8570925313840253
0.1538461595773697 0.8775510191917419 -0.9094590754654215 -0.9092455408183173
0.1538461595773697 0.918367326259613 -0.9492870221574952 -0.9482366615317299
0.1538461595773697 0.9591836929321289 -0.9784719541531983 -0.9780136315632124
0.1538461595773697 1.0 -1.0 -1.0002593683605194
0.1794871836900711 -1.0 -1.0 -1.0008727449874084
0.1794871836900711 -0.9591836929321289 -0.9831282943121441 -0.9831973526769621
0.1794871836900711 -0.918367326259613 -0.9599597671097791 -0.9604604248012484
0.1794871836900711 -0.8775510191917419 -0.9276277686594815 -0.9284291952150043
0.1794871836900711 -0.8367347121238708 -0.882795431808931 -0.8842215738306459
0.1794871836900711 -0.795918345451355 -0.821405123161943 -0.8222317350853219
0.1794871836900711 -0.7551020383834839 -0.7395192861790638 -0.7393414718923423
0.1794871836900711 -0.7142857313156128 -0.6351786820576429 -0.6357791819420355
0.1794871836900711 -0.6734694242477417 -0.5109261253828927 -0.5114202958620224
0.1794871836900711 -0.6326530575752258 -0.37530142339066686 -0.37405862039763255
0.1794871836900711 -0.5918367505073547 -0.24116137136370958 -0.23867663892522933
0.1794871836900711 -0.5510204434394836 -0.12108856105858176 -0.1168650575904292
0.1794871836900711 -0.5102040767669678 -0.023295116097058574 -0.018462242139726193
0.1794871836900711 -0.4693877696990967 0.049244920294635675 0.05037690449371102
0.1794871836900711 -0.4285714328289032 0.09757824608858358 0.090989224131732
0.1794871836900711 -0.3877551257610321 0.12464972197024315 0.10932603723531797
0.1794871836900711 -0.3469387888908386 0.1340542599951844 0.11217296014823991
0.1794871836900711 -0.30612245202064514 0.1295290146188106 0.10557416990852991
0.1794871836900711 -0.26530614495277405 0.11480076881827592 0.09440610774147923
0.1794871836900711 -0.22448980808258057 0.09354968089670747 0.08218867041187256
0.1794871836900711 -0.18367348611354828 0.06934266177595796 0.07110968379248672
0.1794871836900711 -0.142857164144516 0.04549614746243221 0.062289391530388816
0.1794871836900711 -0.1020408347249031 0.024897606322220784 0.056124387915303275
0.1794871836900711 -0.06122450903058052 0.009838667868330419 0.05253846660678291
0.1794871836900711 -0.020408183336257935 0.0018977269374454969 0.05116935934844574
0.1794871836900711 0.020408183336257935 0.0018977269374454817 0.051632030180483235
0.1794871836900711 0.06122450903058052 0.009838667868330427 0.053836410350626474
0.1794871836900711 0.1020408347249031 0.024897606322220767 0.05809928697659911
0.1794871836900711 0.142857164144516 0.04549614746243223 0.06479770167200855
0.1794871836900711 0.18367348611354828 0.06934266177595767 0.0736436728876041
0.1794871836900711 0.22448980808258057 0.09354968089670733 0.08318683402192328
0.1794871836900711 0.26530614495277405 0.11480076881827542 0.0913364250758551
0.1794871836900711 0.30612245202064514 0.12952901461881025 0.09665808526172204
